,lyrics,isBad
6066,暮暮朝朝暮暮,0
6067,你来还,0
6068,我来买单,0
6069,所有伟大的父母想想你对孩子的爱吧,0
6070,从他出生的那一刻转眼间再到现在,0
6071,付出了多少难以承受的辛酸只为了他能更好,0
6072,可关于你们的付出他们总是知之甚少,0
6073,伴随着他们长大还有所有的谎话,0
6074,他们夜晚不回家你们也无法安然躺下,0
6075,打着电话催促听着不耐烦的回复,0
6076,发生的不和谐的争吵让谁来背负,0
6077,棍棒下出孝子这话很对,0
6078,他们也可能是你们为了养老而做的准备,0
6079,都被安排好的道路都得走不可,0
6080,当脱离了你们的照顾他们会问谁保护我,0
6081,就像一只羊羔突然走进危险的旷野,0
6082,保不准被哪个野兽扑到之后咬住脖子放血,0
6083,况且他们对如何生存都一窍不通,0
6084,却被从小灌入长大要当领导和富翁,0
6085,如果认同的话一起说Chinese love,0
6086,所有的姑娘都想要纯洁的爱,0
6087,可是浑浊的社会总让你们受伤害,0
6088,他们欺骗过你的感情 还有身体,0
6089,所以你不再相信爱情 也不再珍惜,0
6090,在夜店里也任由男人把你灌醉,0
6091,你清楚他们的目的但也喜欢这种暧昧,0
6092,所有的社交软件因为你们开始流行,0
6093,可怕的虚荣心在操控着你处处留情,0
6094,WOW！多么前卫的男男女女,0
6095,总在断断续续 经历点点滴滴,0
6096,婚姻对你们来说只不过是场交易,0
6097,有钱谁都可以娶 没钱谁都不理你,0
6098,这些话有点极端可能听着不太喜欢,0
6099,挺着个肚子没人管,0
6100,孩子出世都没人看,0
6103,如果认同的话一起说Chinese love,0
6104,这么多的东西全都让你挣扎,0
6105,自以为的爱会让自由蒸发,0
6106,当温暖变成压迫就无法融化,0
6107,那颗被冰封的心再也无法升华,0
6108,所有做说唱的兄弟都在坚持对Hip-Hop的爱,0
6109,走进过多少误区,0
6110,经历过多少失败,0
6111,无数个夜晚只有伴奏陪你度过,0
6112,写出了火不了的歌,0
6113,埋在电脑里的著作他到底给谁听,0
6114,谁听了可谁清楚,0
6115,是谁病的就像个神经,0
6116,但也不忍心就这样说再见,0
6117,舍不得你与Hip-Hop之间的爱恋,0
6118,圈子害了你害了我害了他吗,0
6119,当我带着歌词本看你却带着花呢,0
6120,都在注意看谁穿的带的特别的帅,0
6121,都在强调自己从前到底多么的坏,0
6122,而关于对Hip-Hop的爱不只是gangsta专属,0
6123,都活的那么辛苦谁不需要安抚,0
6124,为我们被误解的爱写下了未注解的歌,0
6125,如果大家都还在意那就继续听我说,0
6126,这是中国式的爱,0
6127,让自由失踪,0
6128,让心灵虚空,0
6129,愤怒加剧,0
6130,怨恨产生,0
6131,这不是我们爱的目的,0
6132,却是我们爱着的方式,0
6133,这是中国式的爱,0
6134,Oh 放松技术偶尔要释放彻底,0
6135,也习惯了新的生活方式不需要暗语,0
6136,oh 承蒙久违了的安静,0
6137,oh 感觉绝对没问题,0
6138,Relax 放空大脑走过几条街,0
6139,一副耳机在身边 让高度永远不要跌,0
6140,我醒来在黑夜 抽了几口烟 状态时刻不冷却,0
6141,天上为我照亮路的是皎洁明月,0
6142,现在就沉睡还太早 let’s roll up,0
6143,觉醒让全场人拜倒 never give it up,0
6145,抛开世俗形象 不管它现在是East Coast 或Gfunk,0
6146,I say ok 我们慢慢升空  一起跳进这个漩涡 沉浸夜空之中,0
6147,I say ok 就在这温暖的冬  夜里送你这场快乐chilling的梦,0
6148,每年 每月 每日 每夜,0
6149,让我听着Hiphop我都ok,0
6150,或是钢琴古典我都ok,0
6151,这种风格绵延千年都不会变,0
6152,命中注定构成组建我的一切,0
6153,然后反复斟酌修改好几遍,0
6154,仔细研究flow 还不到一年,0
6155,从观众到开巡演 写歌到凌晨就没合眼,0
6156,转眼悄悄就过一年 准备接手中文的说唱圈,0
6157,精制的妆点 性感的穿着,0
6158,其他girl和你比起来都没法看,0
6159,清澈的双眼 穿的略显单薄,0
6160,让我面红耳赤 思维打乱,0
6161,你看起来像是糕点,0
6162,身上也弥漫芳香,0
6163,你是黑夜里淡雅的红酒,0
6164,醉人心脾 也能抚平我创伤,0
6165,Ok 全都ok 你说的都对,0
6166,试图离开我身边是no way,0
6167,不能反抗那就当做享受,0
6168,我发出的警告 你不可能看不到,0
6169,我整合散播途径 悬壶济世解药,0
6170,我该怎么救你欣赏水平已病入膏肓,0
6171,没有营养病入腠理需要真实来给你开光,0
6172,不需要吹嘘自己 标榜自己 娱乐大众,0
6173,有些人打肿脸是因为企图心 太重,0
6174,不需要狂妄自大更不需要藐视一切,0
6175,心虚的被揭穿了只能声嘶力竭争辩,0
6176,他们做了虚假的外壳给你听,0
6177,但聪明的人会发现内容完全不走心,0
6178,当坚持和跟风产生对立如同阳与阴,0
6179,他们选择真正的传教士造福人类的经,0
6180,像启明星,0
6183,告诉我你的追求 是刚强还是阴柔,0
6193,我不需要 对着我的歌迷不停的说教,0
6194,我只想要 他们对我每个作品的肯定,0
6195,我不需要 他们嘴里说的一套又一套,0
6196,我只想要 你们耳朵全部得了公主病,0
6198,看到你的名字 我都可以猜到十九八七,0
6199,歌词都不痛不痒 无聊透顶的把戏,0
6201,总有人说 你需要这个 你需要内个,0
6202,却没有人问你 究竟你想要什么,0
6204,这不是什么个性 这是我的意志力,0
6205,我不需要 给我钱 在你听我作品前,0
6207,我不需要 忘了痛 忘了我们还有伤,0
6208,我只想要 不再麻木让你双眼看到光,0
6217,当我再次走在街道自己还是一个,0
6218,再一次发现了自己人生又被上了一课,0
6219,索然无味的生活看它到底哪好,0
6220,那就活在自己的想象中避免别人的打扰,0
6221,孤单的气氛不用刻意营造,0
6222,房间里烟雾始终还在萦绕,0
6223,想象着时间的水滴跟随着眼神回流,0
6224,想好好再一次的生活不想要紧缩着我的眉头,0
6228,落寞的情感 错过的明晚 嘶吼得向天发笑,0
6229,婉约的身影 感觉上分明 跟街道却不搭调,0
6230,用手指掐算着我的光阴萎靡,0
6231,发现了走过的所有的背景里全都是钢筋水泥,0
6232,走过了十九年 喜欢一人在广场散步,0
6233,回忆的弹幕很多的时候在脑袋里不断乱入,0
6234,突然站住留下我足迹还有脚步,0
6235,于是我描绘出另一个自己配上街灯换个角度,0
6236,走着老路也许我那时候还很懵懂,0
6237,但是我忘不了属于她深邃的那双黑颜色的瞳孔,0
6238,眼睛红肿也许是因为负担了太多眼泪,0
6239,直到我下一秒回过头想要把她的温柔都全部剪碎,0
6243,灰头土脸他们都说你很糗,0
6244,尴尬一笑说音乐是女朋友,0
6245,谈到了尴尬的话题甚至想要钻进草丛,0
6246,其实也想要一个女孩一起唱首关于小熊,0
6247,看 烟火在慢慢升起,0
6248,我 只想要吻你,0
6249,我想你应该不会去计较,0
6250,就享受气氛创造的气泡,0
6251,也许恰当的时候我也会是个人来疯,0
6252,但想要找取到那丝的微笑在把它存怀中,0
6253,那就找到另一半才能够把人生组成句号,0
6257,我试过多少方式假装已经忘记,0
6258,我们去过的每个角落像寄托,0
6259,那我们也笑过,0
6260,那逝去的生活的每个片段叫我如何删减,0
6261,我根本想不到我们最后只能对生活做到叛变,0
6262,是因为你才让我Down,0
6263,因为你才让我Run,0
6264,因为你才让我变得更加强壮,0
6265,可为什么现在的你比我还懦弱,0
6266,当初是因为你的坚强才让我没错过,0
6267,当我拿到我的第一笔演出费你说没错,0
6268,只有站在舞台上的我才最有气魄,0
6269,自从你开始Far Away,0
6270,我内心变大也让我能够不后退,0
6271,我找到一个最佳的角色但很受累,0
6272,但希望你看到我的时候不算是Too Late,0
6273,我像是一匹迷途的千里马遇到你像伯乐一样给我力量,0
6274,让我重新认识自己,0
6275,就像是当初割破手腕热血四溅后突然觉得生活充满意义,0
6277,每当我千疮百孔 你轻柔的停布在每一个裂缝,0
6278,这感觉 像是好朋友,0
6279,但感觉 不像爱,0
6280,你又为何总在我迷茫时出现,0
6281,只有你 Even My Days Turning Grey,0
6282,你让我渐渐学会,0
6283,飞越All My Darkness Day,0
6284,You Know我们仍在顽抗着,0
6285,手刃导致中国音乐堕落的Loser,0
6286,你一直在Together,0
6287,有你 My Heart Will Go On And On Forever,0
6288,他背上背包 在笔记上,0
6289,写满彩色的棉花糖,0
6290,覆盖它给我的供氧,0
6291,他推开天窗,0
6292,还好透过了阳光,0
6293,不至于 让他缺氧,0
6294,我开始学会豁达 就少了很多尴尬,0
6295,这座城市实在太大 那就找个地方坐下,0
6296,播放你喜欢的cd 插上耳机,0
6297,跟着节奏摇头晃脑 路人心里骂句神经病,0
6298,你真的爱我吗 但是我爱hiphop,0
6299,学着收敛就少说点太真实的话,0
6300,笑着喝吧 干了 看看下个是谁倒下,0
6301,在凌晨的街道有个人他哭到沙哑,0
6302,走到这 太多人慢慢经过,0
6303,总有几个不可能的让我印象深刻,0
6304,背包里面藏着笔记 下一站到哪转路,0
6305,人心又隔着肚皮 脑袋里更多的是感悟,0
6306,我难以区分真假 但有些人是真傻,0
6307,要多少困难后才看的到港湾的灯塔,0
6308,呵呵 他们都看透不说透,0
6309,我选择矫情的批斗 谁让我又是个歌手,0
6313,颠簸了一路里面装满他的真心,0
6315,丢弃了背包 不是背包的错,0
6317,收集浪漫是他 旅行的原因,0
6318,我不想提起她 所以把她叫做遗憾,0
6319,之前想不通的事 现在看来都不奇怪,0
6320,我感激我的善良 就算总在受伤,0
6321,我不想外表光鲜 内心却又锈迹斑斑,0
6322,我真的又成长了吗,0
6323,妈妈告诉我这条路我还没到一半,0
6324,我希望终点别太远,0
6325,希望我自己别太演,0
6326,虽然时间很紧张但是我想学慢点,0
6327,他背上背包 在笔记上,0
6328,写满彩色的棉花糖,0
6329,覆盖它给我的供氧,0
6330,他推开天窗,0
6331,还好透过了阳光,0
6332,不至于 让他缺氧,0
6333,我始终没有办法停止争吵,0
6334,躁动不安的心脏还在一直跳呀,0
6335,你不会知道我现在的想法,0
6336,困顿的疲乏早就把我拉到悬崖,0
6337,你有在犹豫吗,0
6338,你所顾虑的一切和我有关吗,0
6339,别再想了吧,0
6340,毕竟我不能拦阻你要向前的步伐,0
6341,还要多长时间,0
6342,还要多长时间分歧性的词句才能定下,0
6343,多希望你的心我能买下,0
6344,肆意用它填补每块结痂有撕裂的伤疤,0
6345,如果通过情绪改变身体皮肤的颜色,0
6346,如果你能看清波动的规格别帮我选择,0
6347,我们本该一起放纵任凭失控,0
6348,拥有百分百的自由 they all jealous,0
6349,享用最好的一切 做我们想要的所有,0
6350,但我每迈一步两份半的影子都在拖着我,0
6351,总是突然出现在眼前的烂画面,0
6352,走路都会莫名其妙又经过的那家烂饭店,0
6353,冲破血液皮肤肌肉神经和骨骼,0
6354,你和文字在我脑子里头打组合,0
6355,Damn 你是个高级货,0
6356,但我手里的财产并不能为我自己换来什么,0
6357,剧情早就由它随机安排任意节点的,0
6359,凌晨四五點鐘沒睡覺還在busaflow.,0
6360,看著blackberry waiting for my booty call.,0
6361,不是煙薰的眼睛總是特別紅.,0
6362,室內燈光讓人賴在沙發不想走.,0
6363,但你沒發現我從旁邊經過慢動作.,0
6364,當我們對眼你說 man 你心動,0
6365,everydays good day 我只想celebrate,0
6366,一整晚的名片放在口袋無所謂,0
6367,就算戴著G-SHOCK不看時間,0
6368,we poping pub all night 都花熱狗的錢,0
6369,要follow我的腳boots 請排隊,0
6371,我不Freestyle 我的style不便宜,0
6373,那我可能一個月要出一張雙CD,0
6375,從你還在頭痛 oh~她喜歡頑童,0
6376,当一切回到 那最原本的爱,0
6377,在这个烟雾迷幻缭绕的时代,0
6378,好似被那 乌云遮住了双眼,0
6379,凡事不能 只能看到了表面,0
6380,拥抱生活 拥抱更好的状态,0
6381,嘴里说着别人假的 到底自己有多真,0
6382,心里想着自己的人 到底藏的有多深,0
6383,就让我感受仔细品味着此刻的魅惑,0
6384,life不分对错 别让繁星再次坠落,0
6385,灵魂很脆弱 不经意之间会堕落,0
6386,酒肉穿肠过 吃不吃都是罪过,0
6387,随时间进步 我目测着进度,0
6388,音乐是信物,0
6389,有人会难过 有人在庆祝,0
6390,差距产生冲突 和解到中途,0
6391,人心已中毒 不存在满不满足,0
6392,全部靠过来,0
6393,这是Cash Bros的节奏,0
6395,在这个时间离开地球跟我正对着光线,0
6396,让我大步向前玩点真的逗你开心,0
6397,Cash Bros的show就是那么chilling,0
6398,别投入太多激情最后被我静止,0
6399,咋个说你别整天没事在那晒着票子,0
6402,别人说的我不爱听,0
6403,真实的声音他来自自己的内心,0
6404,对你来说我是我的hustler,0
6405,所有的感受也只有我自己知道,0
6406,我努力的改变 那些错的观念,0
6407,你可以改变表面 改变不了我的底线,0
6408,True life一定会实现,0
6409,Cash Bros在 实 验,0
6410,全部靠过来,0
6411,这是Cash Bros的节奏,0
6412,全部靠过来,0
6413,这是Cash Bros的节奏,0
6422,在这个下午我不想外出,0
6423,气温接近零度得穿厚厚的衣服,0
6424,我的假期和你们一样都没有上午,0
6425,要怪就怪昨天的工作实在太辛苦,0
6426,If you know that 没有压力像在坐飞机,0
6427,It's new day 没有party关掉了手机,0
6428,不想管邮箱里的报纸它内容太乏味,0
6429,我也不想起床拉上窗帘房间太黑,0
6430,外面太吵 装修公司没有假期,0
6432,外卖送了两小时没看到他人影,0
6433,饿得我在地上打滚冰箱只剩下冷饮,0
6434,假期怎么能没有音乐,0
6435,点火升空带我到达另一个世界,0
6436,播放CD I feel so cool,0
6437,跟着节拍走 Let you see how i move,0
6446,就这样在你耳边模糊了我的视线,0
6447,还有那等着我去花费大把的时间,0
6448,不会被人以为不想出门一直在狡辩,0
6449,只是还在徘徊睡意中的缠绵,0
6450,这惬意的音乐夹杂着情感的宣泄,0
6451,让我带着不一样的感觉灵魂架接,0
6452,最舒服的事情发生在我们身边,0
6453,这一切愉快的事情不会让它改变,0
6454,那拥挤的城市只有我在放松,0
6455,它让我想到休息也允许我去放纵,0
6456,这感觉就对了渐渐忘记时钟,0
6457,外表慵懒的我内心风起云涌,0
6458,让我带你进入我的脑海里,0
6459,把它写成一首歌曲唱给你听,0
6460,在这段舒服的时间里让你苏醒,0
6461,到了晚上这个夜还是这么的安静,0
6481,我独自走 心冷的被风吹,0
6482,咖啡杯 想问你一句在等谁,0
6483,无所谓 这夜已经将我包围,0
6484,让我无力后悔,0
6485,这一切 全部是对你的依赖,0
6486,我将思念 写成对白,0
6487,思念 Call you baby,0
6488,不知不觉 我这里已经凌晨三点,0
6489,好想问你 可不可以陪在我身边,0
6495,没法看透 没法放手,0
6496,想要背后环抱你却没法开口,0
